time-step	lambda
0	-0.99998
1	-0.999921
2	-0.999823
3	-0.999685
4	-0.999508
5	-0.999291
6	-0.999036
7	-0.998741
8	-0.998406
9	-0.998033
10	-0.99762
11	-0.997168
12	-0.996677
13	-0.996147
14	-0.995577
15	-0.994969
16	-0.994322
17	-0.993636
18	-0.992911
19	-0.992147
20	-0.991344
21	-0.990503
22	-0.989623
23	-0.988705
24	-0.987748
25	-0.986753
26	-0.98572
27	-0.984649
28	-0.983539
29	-0.982392
30	-0.981207
31	-0.979984
32	-0.978724
33	-0.977427
34	-0.976092
35	-0.97472
36	-0.973311
37	-0.971865
38	-0.970383
39	-0.968864
40	-0.967309
41	-0.965718
42	-0.964091
43	-0.962428
44	-0.96073
45	-0.958997
46	-0.957229
47	-0.955426
48	-0.953589
49	-0.951718
50	-0.949813
51	-0.947874
52	-0.945903
53	-0.943898
54	-0.941861
55	-0.939791
56	-0.93769
57	-0.935557
58	-0.933393
59	-0.931199
60	-0.928974
61	-0.92672
62	-0.924436
63	-0.922123
64	-0.919782
65	-0.917414
66	-0.915018
67	-0.912595
68	-0.910145
69	-0.907671
70	-0.905171
71	-0.902646
72	-0.900098
73	-0.897527
74	-0.894933
75	-0.892318
76	-0.889681
77	-0.887025
78	-0.884348
79	-0.881653
80	-0.878939
81	-0.876209
82	-0.873462
83	-0.870699
84	-0.867921
85	-0.86513
86	-0.862326
87	-0.859509
88	-0.856682
89	-0.853844
90	-0.850997
91	-0.848141
92	-0.845278
93	-0.842409
94	-0.839534
95	-0.836654
96	-0.833771
97	-0.830885
98	-0.827998
99	-0.82511
100	-0.822222
101	-0.819336
102	-0.816451
103	-0.813571
104	-0.810694
105	-0.807822
106	-0.804956
107	-0.802098
108	-0.799247
109	-0.796404
110	-0.793572
111	-0.790749
112	-0.787938
113	-0.785139
114	-0.782352
115	-0.779579
116	-0.776821
117	-0.774077
118	-0.771348
119	-0.768636
120	-0.76594
121	-0.763262
122	-0.760601
123	-0.757959
124	-0.755336
125	-0.752732
126	-0.750148
127	-0.747583
128	-0.745039
129	-0.742516
130	-0.740014
131	-0.737533
132	-0.735073
133	-0.732635
134	-0.730219
135	-0.727824
136	-0.725452
137	-0.723101
138	-0.720773
139	-0.718467
140	-0.716183
141	-0.713921
142	-0.711681
143	-0.709463
144	-0.707266
145	-0.705092
146	-0.702939
147	-0.700807
148	-0.698697
149	-0.696607
150	-0.694539
151	-0.692491
152	-0.690463
153	-0.688456
154	-0.686468
155	-0.6845
156	-0.682552
157	-0.680623
158	-0.678712
159	-0.67682
160	-0.674946
161	-0.67309
162	-0.671252
163	-0.669431
164	-0.667627
165	-0.66584
166	-0.664069
167	-0.662315
168	-0.660576
169	-0.658853
170	-0.657145
171	-0.655453
172	-0.653775
173	-0.652112
174	-0.650462
175	-0.648827
176	-0.647206
177	-0.645598
178	-0.644003
179	-0.642421
180	-0.640852
181	-0.639295
182	-0.637751
183	-0.636219
184	-0.634699
185	-0.63319
186	-0.631693
187	-0.630208
188	-0.628733
189	-0.62727
190	-0.625817
191	-0.624375
192	-0.622944
193	-0.621523
194	-0.620112
195	-0.618711
196	-0.617321
197	-0.61594
198	-0.614568
199	-0.613207
200	-0.611854
201	-0.610511
202	-0.609178
203	-0.607853
204	-0.606537
205	-0.60523
206	-0.603932
207	-0.602643
208	-0.601362
209	-0.600089
210	-0.598825
211	-0.597569
212	-0.596321
213	-0.595081
214	-0.593849
215	-0.592624
216	-0.591407
217	-0.590198
218	-0.588996
219	-0.587802
220	-0.586615
221	-0.585434
222	-0.584261
223	-0.583095
224	-0.581936
225	-0.580783
226	-0.579637
227	-0.578497
228	-0.577364
229	-0.576237
230	-0.575116
231	-0.574002
232	-0.572893
233	-0.571791
234	-0.570694
235	-0.569603
236	-0.568517
237	-0.567437
238	-0.566363
239	-0.565293
240	-0.56423
241	-0.563171
242	-0.562117
243	-0.561069
244	-0.560025
245	-0.558986
246	-0.557952
247	-0.556923
248	-0.555898
249	-0.554878
250	-0.553862
251	-0.55285
252	-0.551843
253	-0.55084
254	-0.549841
255	-0.548847
256	-0.547856
257	-0.546869
258	-0.545886
259	-0.544907
260	-0.543931
261	-0.542959
262	-0.541991
263	-0.541026
264	-0.540064
265	-0.539106
266	-0.538152
267	-0.5372
268	-0.536252
269	-0.535307
270	-0.534365
271	-0.533426
272	-0.53249
